image_path,objects,repeating_pattern,image_url,main_color_name,main_color_rgb,other_colors_names
../holden_scrape/wallpapers/full/bff32a02a19183be674ee6c85d0f05b530c85644.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/65832-Tipaza-grey-room-600x600.jpg,gray,"[148, 145, 141]","dim gray,gray,dark slate gray,silver,black,dark gray,linen,rosy brown"
../holden_scrape/wallpapers/full/bf77a5016ff6d903ea7d01487fad49f34ccae926.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66162-Tinos-Dove-Rollshot-180x180.jpg,light grey,"[211, 204, 191]","antique white,gray,silver,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/96fcb777ac5a13e690b617936a3f93af386dc9f8.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/36014-Varano-Cream-Product-shine-600x600.jpg,light grey,"[224, 212, 195]","gainsboro,silver,light grey,antique white"
../holden_scrape/wallpapers/full/a0f7fa3445ed4b9f6ecbb04708c1d5eaa654562f.jpg,umbrella,False,https://holdendecor.co.uk/wp-content/uploads/91540_Zodiac_Pink_rollshot.jpg,rosy brown,"[203, 145, 136]","tan,dim gray,gray,dark slate gray,light slate gray,indian red,silver,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/6fafa0b6f97ff1f09680e770c90d9dc883b0ced8.jpg,"vase,bird",False,https://holdendecor.co.uk/wp-content/uploads/TH91743-Cassia-Ochre--180x180.jpg,sienna,"[141, 112, 51]","dark olive green,dim gray,tan,gray,dark slate gray,sienna,black,rosy brown"
../holden_scrape/wallpapers/full/45ae0abb90338d663253cdc1e9a01c05cf3fd5db.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/65833-Tipaza-beige-building-room-180x180.jpg,rosy brown,"[173, 160, 143]","dark cyan,dim gray,dark olive green,gray,dark slate gray,sienna,dark khaki,silver,black,dark gray,gainsboro,peru,slate gray"
../holden_scrape/wallpapers/full/6d157bd87acaf3b369e2a42ada93edaae17c345b.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65830-Tipaza-green-roll-180x180.jpg,dark sea green,"[156, 156, 139]","dim gray,gray,dark slate gray,silver,dark gray"
../holden_scrape/wallpapers/full/ad4cd8c43b2e9f04bd092af83dd096a033cbd1ac.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/91540_Zodiac_Pink_rollshot-600x600.jpg,dark slate gray,"[59, 50, 52]","tan,dim gray,dark olive green,gray,dark slate gray,indian red,silver,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/d76a068bfe6edb4adf7fe510e0191123a017e343.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66162-Tinos-Dove-Thumbnail.jpg,gainsboro,"[225, 218, 208]","tan,antique white,silver,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/8c1819b1e235c34669702deec04245d1476b0c36.jpg,knife,False,https://holdendecor.co.uk/wp-content/uploads/75963-Obsidian-Grey-Silver-rollshot-600x600.jpg,silver,"[187, 187, 187]","dim gray,ghost white,gray,dark slate gray,silver,black,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/e6e0ed67ac982bf85a810edf34f1f8e7460f3b3e.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65910-Tora-Taupe-rollshot.jpg,dark slate gray,"[64, 57, 50]","dark olive green,dim gray,tan,gray,dark slate gray,silver,rosy brown,peru,light grey"
../holden_scrape/wallpapers/full/68d5f9ca1c8baabc127a6e85b1d70f8998e26d4a.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/36242-Pavona-Taupe-180x180.jpg,silver,"[206, 202, 190]","gainsboro,silver,light grey"
../holden_scrape/wallpapers/full/aa227265e772e13dec7e1054cc40b3ab3075f273.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66163-Tinos-Charcoal-Rollshot-600x600.jpg,dim gray,"[100, 90, 77]","dim gray,dark olive green,tan,gray,dark slate gray,rosy brown"
../holden_scrape/wallpapers/full/0b02a961a603668ab12410da19c07236dd14914d.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/99503-TIPU-Tree-Bead-Emerald-Green-image-600x600.jpg,rosy brown,"[169, 163, 139]","tan,antique white,gray,silver,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/f19b9c39014878d282c75433a3d17af082c7f5dc.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66161-Tinos-Grey-Rollshot-600x600.jpg,dark gray,"[172, 163, 152]","dim gray,gray,silver,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/49f84bfab48ffe98fd93c1c10631400911b0dcc2.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66160-Tinos-Taupe-Rollshot-Closeup-600x600.jpg,rosy brown,"[168, 156, 136]","dim gray,gray,silver,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/5034dd7882953cd019a1ef561677f85b40b478c9.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65912-Tora-Burnt-Orange-zoom-180x180.jpg,dark slate gray,"[54, 58, 60]","tan,dim gray,gray,dark slate gray,sienna,dark khaki,silver,black,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/03dc0afad98dc3339c809f0e0c0ba03c0071340e.jpg,"bird,dog",False,https://holdendecor.co.uk/wp-content/uploads/99520-Info.jpg,white,"[253, 253, 253]","dim gray,gray,dark slate gray,dark khaki,silver,black,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/f1b43d968adc7afe4745b39691a25138bbdc7e11.jpg,,True,https://holdendecor.co.uk/wp-content/uploads/75981-Twill-Weave-Grey-600x600.jpg,silver,"[191, 189, 181]","beige,silver,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/fb5634293c97c4ff7cc67ebde57cc4f80bc9b17e.jpg,"potted plant,couch",False,https://holdendecor.co.uk/wp-content/uploads/75981-Twill-Weave-Grey-Roomshot-180x180.jpg,dark gray,"[180, 175, 168]","dim gray,dark olive green,gray,silver,linen,dark gray,black,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/ae052c10b1b5f98bc44e8c6c3bf3ddcf12eadc98.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/91412-Elba-sage.jpg,dark sea green,"[144, 158, 143]","gray,dim gray,dark sea green,light slate gray"
../holden_scrape/wallpapers/full/a2556d4c4b7434d67067d2dcab3e6b823fc8b334.jpg,"chair,potted plant,dining table",False,https://holdendecor.co.uk/wp-content/uploads/Journeytoeastcollectionhome-300x155.jpg,dark slate gray,"[67, 58, 49]","dark olive green,dim gray,gray,dark slate gray,sienna,light slate gray,light steel blue,rosy brown"
../holden_scrape/wallpapers/full/5d526b0fa711279b2a75e8747ba332184c08c9ab.jpg,"vase,book,chair,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/13392-Vintage-Floral-cream-ochre-roomshot-600x600.jpg,light grey,"[211, 208, 187]","tan,saddle brown,dim gray,dark olive green,gray,dark slate gray,sienna,silver,linen,dark gray,gainsboro,peru"
../holden_scrape/wallpapers/full/955a432abfce7f95db6398ac6d340643129aeed8.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66192-Valora-Beige-Thumbnail.jpg,tan,"[190, 176, 144]","rosy brown,tan,silver"
../holden_scrape/wallpapers/full/3600fa3c886b5038283530094ead535a545c4ec7.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65910-Tora-Taupe.jpg,tan,"[198, 175, 146]","dark olive green,dim gray,antique white,gray,silver,dark gray,rosy brown,peru,light grey"
../holden_scrape/wallpapers/full/f4103502a568b2a185548a16d22fa2b5ea28b270.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/90941-Under-the-sea-light-teal-Rollshot-600x600.jpg,lavender,"[227, 243, 247]","dim gray,steel blue,sky blue,dark slate gray,dark slate blue,medium turquoise,light slate gray,light coral,silver,medium sea green,dark gray,gainsboro,powder blue"
../holden_scrape/wallpapers/full/e711c27e0cc8c119d3da43f4c9faddc9db1f96a0.jpg,chair,False,https://holdendecor.co.uk/wp-content/uploads/13270_Tutti_Fruity_Cream-Orange_roomshot-600x600.jpg,antique white,"[236, 233, 214]","tan,dim gray,gray,dark slate gray,light slate gray,dark khaki,khaki,light steel blue,dark gray,sandy brown,dark salmon,gainsboro,light grey"
../holden_scrape/wallpapers/full/c1cd09ce3c2939f036ebd1cf1dd9d7dc6d77e35b.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/99502-Tipu-Terracotta-bead-rollshot-600x600.jpg,silver,"[198, 185, 167]","tan,dark olive green,dim gray,gray,silver,rosy brown,light grey"
../holden_scrape/wallpapers/full/020c3ae92390e74bdec288249765929187da74ea.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65912-Tora-Burnt-Orange-rollshot-180x180.jpg,sienna,"[154, 100, 65]","dark olive green,dim gray,gray,dark slate gray,dark khaki,silver,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/6e12992222d0ec4bf7bd87153e7b6a49399f641f.jpg,"vase,chair,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/65913-Tora-Maroon-roomshots-600x600.jpg,dark olive green,"[88, 64, 56]","dark olive green,dim gray,gray,dark slate gray,silver,black,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/de2bc93142e75b3397f7762a3e7eda1247101d4d.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66191-Valora-Cream-Thumbnail-600x600.jpg,tan,"[202, 191, 164]","wheat,tan,silver,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/055f250a114325659298e52c675e897eabbace04.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/5_beige-textures-3000x1500_c.jpg,tan,"[194, 178, 158]","dim gray,dark olive green,antique white,gray,dark khaki,silver,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/da33d7d885e716c31adca50395487bdb0459ee65.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65832-Tipaza-image-grey.jpg,dark gray,"[173, 170, 165]","gray,silver,light grey,dark gray"
../holden_scrape/wallpapers/full/675950f5366f64343c6eeeac41e34ef0171d17d5.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65832-Tipaza-image-grey-180x180.jpg,dark gray,"[168, 165, 159]","gray,silver,light grey,dark gray"
../holden_scrape/wallpapers/full/1b87041efb6279573e272645c484b29246309b65.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/91541_Zodiac_Burnt_Orange_rollshot-600x600.jpg,dim gray,"[117, 87, 68]","dim gray,tan,dark olive green,gray,sienna,silver,linen,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/4d6ff615350e1ee89ca57f00d7e2886f0a3935c7.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65913-Tora-Maroon--600x600.jpg,dark olive green,"[100, 60, 61]","dark olive green,dim gray,antique white,gray,dark slate gray,sienna,silver,dark gray,rosy brown,peru,light grey"
../holden_scrape/wallpapers/full/cf1d87eb569adce9cfeb9bece846be0a20a002e0.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/99520-Thistledown-Mural-Small-600x600.jpg,dark slate gray,"[81, 86, 83]","dim gray,gray,dark slate gray,white smoke,light slate gray,silver,dark sea green,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/7a34dbad92493c9f73a7adbae85a4e0bbc485185.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/99502-Tipu-Terracotta-bead-rollshot-180x180.jpg,silver,"[198, 185, 167]","tan,dark olive green,dim gray,gray,silver,rosy brown,light grey"
../holden_scrape/wallpapers/full/31c38dd77075580d7d94e694d18fda6914cb89b1.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/75981-Twill-Weave-Grey-Rollshot-600x600.jpg,gray,"[131, 133, 122]","dim gray,gray,dark slate gray,silver,dark gray,light grey"
../holden_scrape/wallpapers/full/c8d98de9b6b14ff98a28f0b9138a540667f66783.jpg,potted plant,False,https://holdendecor.co.uk/wp-content/uploads/99427-tatijan-neutral-repeat-180x180.jpg,linen,"[247, 245, 232]","dim gray,dark olive green,tan,gray,sienna,indian red,silver,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/c2fff69215f12139a1ed0938359645baccecc209.jpg,vase,False,https://holdendecor.co.uk/wp-content/uploads/TH91742-Cassia-Aqua-180x180.jpg,dark slate gray,"[62, 82, 81]","dark olive green,dim gray,gray,dark slate gray,silver,black,dark gray,rosy brown"
../holden_scrape/wallpapers/full/1cd7a1faea3245c142227be71008f4dd813df707.jpg,vase,False,https://holdendecor.co.uk/wp-content/uploads/99501-Tipu-Tree-bead-Indigo-Blue-Roomshot.jpg,silver,"[198, 184, 170]","dark olive green,dim gray,antique white,gray,dark slate gray,silver,black,dark gray,rosy brown"
../holden_scrape/wallpapers/full/a54cbdab33abbef22bf08c728278b38fb7a72cef.jpg,"potted plant,couch,bench",False,https://holdendecor.co.uk/wp-content/uploads/99356-twilight-room-2-180x180.jpg,dark slate gray,"[69, 77, 79]","dim gray,dark olive green,gray,dark slate gray,white smoke,silver,dark gray,gainsboro,slate gray"
../holden_scrape/wallpapers/full/bc30d6ae84f1f24f55fbf8a75f9edba43f943200.jpg,umbrella,False,https://holdendecor.co.uk/wp-content/uploads/65833-Tipaza-image-beige-roll-180x180.jpg,dark gray,"[183, 177, 166]","dim gray,dark olive green,gray,dark slate gray,silver,dark gray,light grey"
../holden_scrape/wallpapers/full/0e62a10b369baa47f4b0553b376faaaaed3ce0fb.jpg,,True,https://holdendecor.co.uk/wp-content/uploads/99363-Enigma-Beads-Grey-Rollshot-180x180.jpg,dark gray,"[167, 168, 170]","dim gray,gray,dark slate gray,white smoke,light slate gray,silver,black,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/962c2978e03e12693cb78bef2ed27a24f7bc9063.jpg,"vase,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/99500-Tipu-Taupe-Roomshot-600x600.jpg,silver,"[207, 192, 173]","tan,dark olive green,dim gray,antique white,gray,sienna,dark khaki,black,rosy brown,light grey"
../holden_scrape/wallpapers/full/7a35828cf391f255ccbed3bcee46251c9f20a548.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66162-Tinos-Dove-Rollshot-Closeup.jpg,antique white,"[235, 228, 215]","tan,dim gray,gray,beige,silver,linen,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/ca0271512f38c3c0d4f20fd2f7378722582785d4.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/13270_Tutti_Fruity_Cream-Orange.jpg,gainsboro,"[231, 228, 212]","dim gray,tan,gray,pale golden rod,dark khaki,silver,dark sea green,dark gray,dark salmon,gainsboro,sandy brown,burly wood"
../holden_scrape/wallpapers/full/52f687b6d7c2b1eaf98baca07039e9fe7a96465c.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/RL91743-Cassia-ochre-rollshot.jpg,peru,"[171, 140, 79]","dim gray,dark olive green,gray,dark slate gray,sienna,dark khaki,dark gray,rosy brown,peru,slate gray,light grey"
../holden_scrape/wallpapers/full/52211134c8e224e2c816305b0d6136244882c4b3.jpg,"vase,potted plant",True,https://holdendecor.co.uk/wp-content/uploads/36242-Pavona-Taupe-room-600x600.jpg,silver,"[204, 198, 181]","dark olive green,saddle brown,dim gray,gray,sienna,silver,black,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/9e9386558f180a5a611195efeccabe169e0efec9.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/99500-TIPU-Tree-Bead-Taupe-image-600x600.jpg,light grey,"[222, 211, 192]","tan,gray,silver,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/91df66feced900c15339454952085f67509221bf.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/Sahara-Cover.jpg,dark olive green,"[120, 90, 66]","dark olive green,dim gray,tan,gray,rosy brown"
../holden_scrape/wallpapers/full/984d154f98016f2aa7038ccf50a0c4ca339a4e94.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65833-Tipaza-image-beige-180x180.jpg,dark gray,"[184, 176, 162]","gray,silver,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/bbf05878e6f0ecbf7a887bb83126c154842ef5e9.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/99520-Info-180x180.jpg,snow,"[251, 252, 249]","dim gray,gray,dark slate gray,dark khaki,silver,black,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/72ba504f15e44a2ced6218b087231eef1d8edcf9.jpg,"bowl,potted plant,couch,vase",False,https://holdendecor.co.uk/wp-content/uploads/90241-Vignette-Stripe-Teal-whiteroom.jpg,dark gray,"[149, 174, 177]","dim gray,dark olive green,gray,silver,black,dark gray,linen,rosy brown,peru,light grey"
../holden_scrape/wallpapers/full/c2af10f31adac103f6dca3dccf5e77ab3a7782be.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/65831-Tipaza-plum-roll-600x587.jpg,gray,"[141, 136, 121]","dim gray,gray,dark slate gray,silver,black,dark gray,rosy brown"
../holden_scrape/wallpapers/full/aa138da0cceb179f946d47abd57e8bd27ad5fdb8.jpg,surfboard,False,https://holdendecor.co.uk/wp-content/uploads/66193-Valora-Blue-Rollshot-600x600.jpg,dim gray,"[103, 111, 110]","dim gray,gray,dark slate gray,light slate gray,silver,dark gray"
../holden_scrape/wallpapers/full/fb8c4cee9014b114f99b65246007f45e79a6f402.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66160-Tinos-Taupe-Rollshot-Closeup-180x180.jpg,dark gray,"[185, 174, 158]","dim gray,gray,silver,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/713c08190b52c290d4b1ceda8a573d8774b7d188.jpg,vase,False,https://holdendecor.co.uk/wp-content/uploads/99503-Tipu-Emerald-Green-Roomshot-180x180.jpg,silver,"[214, 202, 184]","dark olive green,dim gray,gray,beige,sienna,silver,black,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/0c3892e7e642b637a0fed966a6130d292d316b7c.jpg,"vase,bed,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/91540_Zodiac_Pink_roomshot.jpg,light grey,"[221, 210, 201]","tan,dim gray,gray,dark slate gray,sienna,white smoke,indian red,light slate gray,silver,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/8414ec0762dd90c0da182eaf3f15deac62fad7af.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66162-Tinos-Dove-Rollshot.jpg,light grey,"[220, 213, 201]","antique white,gray,silver,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/5bbd7d5d60673649b9a01c1cd8fca36c4dc7b563.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66163-Tinos-Charcoal-Thumbnail.jpg,dark olive green,"[87, 81, 71]","gray,dark olive green,dim gray,dark slate gray"
../holden_scrape/wallpapers/full/c7f350a7cd038e74c0e5f536cac5bb8fdacf1a62.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/36242-Pavona-Taupe-Roll-600x600.jpg,silver,"[206, 203, 192]","dim gray,gray,dark slate gray,silver,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/ab256bbc8b6f3f4c00d84509466bcc87948ef729.jpg,"potted plant,couch",False,https://holdendecor.co.uk/wp-content/uploads/75981-Twill-Weave-Grey-Roomshot.jpg,dark gray,"[184, 179, 171]","dim gray,dark olive green,lavender,gray,silver,black,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/dd75d223167c2e1316ed6b7551eb783822afce01.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/TH91741-Cassia-Charcoal.jpg,dark slate gray,"[63, 60, 60]","dark olive green,dim gray,gray,dark slate gray,dark slate blue,silver,black,dark gray"
../holden_scrape/wallpapers/full/8a02cfb34fc308103ab1f53f97650e9f88e05791.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/13392-Vintage-Floral-cream-ochre-180x180.jpg,antique white,"[234, 232, 217]","wheat,tan,gray,beige,dark khaki,silver,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/836b9b1d9ccb62b394ade987b87b6de44a4d9b66.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/TH91744-Cassia-Gold-shiny-180x180.jpg,gray,"[159, 134, 97]","dim gray,dark olive green,teal,gray,dark slate gray,silver,black,rosy brown,light grey"
../holden_scrape/wallpapers/full/f7c8121fefbefa791d1115333df66156111fcbd0.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/Arboretum-Cover.jpg,beige,"[244, 245, 227]","dark olive green,dim gray,tan,gray,dark slate gray,indian red,silver,dark gray,brown,peru,slate gray,light grey"
../holden_scrape/wallpapers/full/40887b0b4dd9c84e72bacb982dc2e6cbf1411f87.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66191-Valora-Cream-Rollshot.jpg,tan,"[202, 188, 164]","tan,dim gray,dark olive green,gray,silver,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/2760bbd7a3ecc959797218afdd5b74b213950c87.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/65833-Tipaza-beige-building-room.jpg,rosy brown,"[172, 160, 143]","dark cyan,dim gray,dark olive green,gray,dark slate gray,sienna,dark khaki,silver,black,dark gray,gainsboro,peru,slate gray"
../holden_scrape/wallpapers/full/1dd202150fdfd664454b753ca81b232eb9604ee3.jpg,"vase,chair,potted plant,bowl",False,https://holdendecor.co.uk/wp-content/uploads/65911-Tora-Khaki-roomshot-.jpg,dark olive green,"[93, 86, 68]","dark olive green,dim gray,gray,dark slate gray,silver,black,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/9b43d6505e7eda6a988fc932d3823a54e76e9ea3.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/Xanadu_Cover.jpg,lavender,"[230, 241, 243]","dim gray,gray,dark slate gray,light slate gray,silver,light steel blue,dark gray,dark sea green,rosy brown,light grey"
../holden_scrape/wallpapers/full/f071bf3414c8037522f021fba09ffcbc236bbaa5.jpg,vase,False,https://holdendecor.co.uk/wp-content/uploads/99502-Tipu-tree-bead-Terracotta-roomshot.jpg,silver,"[207, 192, 176]","tan,dark olive green,dim gray,antique white,gray,sienna,black,rosy brown,light grey"
../holden_scrape/wallpapers/full/80aef052227d97fe70dd2e91c245fdd1c9de0033.jpg,"bed,couch,chair",False,https://holdendecor.co.uk/wp-content/uploads/65830-Tipaza-green-room.jpg,dim gray,"[90, 100, 87]","dim gray,dark olive green,teal,gray,dark slate gray,silver,black,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/4b98f16940803a52c324618ae597fa16b5e13d4a.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/13271_Tutti_Fruity_Soft_Coral-Orange_rollshot-600x600.jpg,light grey,"[218, 210, 200]","dim gray,dark olive green,antique white,gray,dark khaki,silver,dark gray,rosy brown,gainsboro,peru"
../holden_scrape/wallpapers/full/82de88a62ff061ff84f4e4301f0065e4de8df66e.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/99501-TIPU-Tree-Bead-indigo-blue-image-180x180.jpg,light grey,"[224, 211, 196]","antique white,gray,silver,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/863cb0ac7253a172c670c8f26fb5d4ce7c1911d5.jpg,"book,chair,bowl,cup",False,https://holdendecor.co.uk/wp-content/uploads/66163-Tinos-Charcoal-Closeup-Roomshot.jpg,dark olive green,"[90, 81, 65]","dim gray,dark olive green,saddle brown,tan,gray,dark slate gray,sienna,dark khaki,black,peru,light grey,burly wood"
../holden_scrape/wallpapers/full/1af642e861322d71edf31f5be9d06dcbb6a2739d.jpg,"chair,bowl,dining table",False,https://holdendecor.co.uk/wp-content/uploads/66163-Tinos-Charcoal-Closeup-Roomshot-180x180.jpg,dark olive green,"[96, 86, 70]","dark olive green,dim gray,saddle brown,gray,dark slate gray,sienna,dark khaki,black,rosy brown,peru,wheat,burly wood"
../holden_scrape/wallpapers/full/1800f1c3615533f09864997866f1595e105e5f52.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/36242-Pavona-Taupe.jpg,silver,"[206, 202, 190]","gainsboro,silver,light grey"
../holden_scrape/wallpapers/full/a96092553ed9006086b0e9d1505b33eb3c9ea1f7.jpg,"vase,bottle,chair,bench,bird,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/RM91744-Cassia-Gold-roomshot.jpg,dim gray,"[115, 104, 76]","dim gray,dark olive green,tan,gray,dark slate gray,sienna,silver,black,rosy brown,wheat"
../holden_scrape/wallpapers/full/ddf63bd27d8b1c2e8539b1643e1415f49e9f51de.jpg,"chair,couch",False,https://holdendecor.co.uk/wp-content/uploads/66162-Tinos-Dove-Roomshot-180x180.jpg,light grey,"[222, 215, 203]","dark olive green,dim gray,gray,dark slate gray,silver,black,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/4b9157ec10dc56608f8b8c659650ee5aff55cb74.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66190-Valora-Dove-Thumbnail-600x600.jpg,light grey,"[223, 213, 198]","antique white,silver,linen,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/8399b1e4da9a96dc08d5f4574d12e2d00a77f5d3.jpg,vase,False,https://holdendecor.co.uk/wp-content/uploads/65910-Tora-Taupe-roomshot-180x180.jpg,dim gray,"[128, 110, 90]","dark olive green,dim gray,gray,dark slate gray,silver,black,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/09f11aed74cb599f22e64df4a5a3497657214f92.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/91541_Zodiac_Burnt_Orange_roomshot-180x180.jpg,snow,"[253, 252, 250]","dim gray,dark olive green,gray,sienna,silver,linen,dark gray,black,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/e3bf69de3ebd11aaf8f22ed2f97b7c5fd7d2f185.jpg,,True,https://holdendecor.co.uk/wp-content/uploads/99502-Tipu-Bead-Terracotta-Roll-2_2-600x600.jpg,rosy brown,"[171, 153, 132]","dim gray,dark olive green,gray,beige,silver,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/73d7b3c412180662572865ceb377882268b95388.jpg,frisbee,False,https://holdendecor.co.uk/wp-content/uploads/65830-Tipaza-green-roll.jpg,gray,"[115, 130, 118]","dim gray,gray,dark slate gray,silver,dark gray,rosy brown"
../holden_scrape/wallpapers/full/f5a59a616dc9b688e76b87a04a0756e3c22963eb.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/91541_Zodiac_Burnt_Orange_rollshot.jpg,dim gray,"[118, 87, 68]","dim gray,tan,dark olive green,gray,sienna,silver,linen,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/352b31b405ea404a148f3b5d523d71a1f6f70958.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/TH91742-Cassia-Aqua-600x600.jpg,dark slate gray,"[62, 82, 81]","dark olive green,dim gray,gray,dark slate gray,black,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/6010a79e62892974bb88f90335eab6df45eeb816.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65911-Tora-khaki.jpg,dark olive green,"[90, 85, 63]","dim gray,gray,dark slate gray,sienna,dark khaki,silver,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/8d391b529db3c86ef57c357ed2ec693a006388ee.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65910-Tora-Taupe-600x600.jpg,tan,"[197, 176, 147]","dark olive green,dim gray,antique white,gray,silver,dark gray,rosy brown,light grey"
